"","ano","numero_bo","tipo","data_ocorrencia","periodo_ocorrencia","flagrante","endereco","latitude","longitude"
"167",2003,533,"Furto de Veículo","20/01/2003","PELA MANHA","Nao","R JOAO TOME, 10 VILA BUENOS AIRES S.PAULO SP",-23.5110169,-46.5030231
"168",2003,408,"Furto de Veículo","20/01/2003","A TARDE","Nao","TV HUMBERTO I, 0 VILA MARIANA S.PAULO SP",-23.5831338,-46.6427878
"169",2003,489,"Furto de Veículo","20/01/2003","A TARDE","Nao","R TUCUMA, 0 JD. PAULISTANO S.PAULO SP",-23.5796497,-46.6855813
"170",2003,393,"Furto de Veículo","12/01/2003","A TARDE","Nao","AV DO RIO PEQUENO, 190 RIO PEQUENO S.PAULO SP",-23.5632969,-46.7484228
"171",2003,498,"Furto de Veículo","20/01/2003","A TARDE","Nao","R BELGICA, 660 JD. EUROPA S.PAULO SP",-23.5786002,-46.6808017
"172",2003,502,"Furto de Veículo","20/01/2003","A TARDE","Nao","R AFONSO FERREIRA, 0 ITAIM BIBI S.PAULO SP",-23.5828008,-46.6656353
"173",2003,257,"Furto de Veículo","20/01/2003","A NOITE","Nao","R GAMA LOBO, 2253 HELIOPOLIS S.PAULO SP",-23.6039497,-46.611383
"174",2003,417,"Furto de Veículo","20/01/2003","A NOITE","Nao","R CARLOS WEBER, 9999 CEASA S.PAULO SP",-23.5365463,-46.7373472
"175",2003,588,"Furto de Veículo","20/01/2003","A NOITE","Nao","R ADRIANO RIBEIRO DE SOUZA, 100 SANTO AMARO S.PAULO SP",-23.6252354,-46.6964029
"176",2003,405,"Furto de Veículo","21/01/2003","DE MADRUGADA","Nao","R EULO MARONI, 170 JAGUARE S.PAULO SP",-23.5513203,-46.7471634
"177",2003,259,"Furto de Veículo","21/01/2003","DE MADRUGADA","Nao","R MARCO RODRIGUES, 127 VILA GUMERCINDO S.PAULO SP",-23.6058175,-46.6153565
"178",2003,406,"Furto de Veículo","21/01/2003","PELA MANHA","Nao","R GEORGINA DE FREITAS NUZI, 38 CIDADE SAO FRANCISCO S.PAULO SP",-23.5603692,-46.7505804
"179",2003,262,"Furto de Veículo","21/01/2003","DE MADRUGADA","Nao","R ARROIO GRANDE, 82 SACOMAN S.PAULO SP",-23.6155315,-46.5961167
"180",2003,596,"Furto de Veículo","21/01/2003","PELA MANHA","Nao","R KANSAS, 1256 BROOKLIN S.PAULO SP",-23.6022468,-46.6865387
"181",2003,532,"Furto de Veículo","21/01/2003","A TARDE","Nao","R DESEM AGUIAR VALIM, 325 ITAIM BIBI S.PAULO SP",-23.5916447,-46.6755782
"182",2003,579,"Furto de Veículo","21/01/2003","A TARDE","Nao","R NHATUMANI, 320 VILA RE S.PAULO SP",-23.5271509,-46.5014312
"183",2003,536,"Furto de Veículo","21/01/2003","A TARDE","Nao","AV BRIGADEIRO FARIA LIMA, 2900 ITAIM BIBI S.PAULO SP",-23.5820086,-46.6847394
"184",2003,588,"Furto de Veículo","21/01/2003","A NOITE","Nao","AV ANTONIO DIOGO, 50 VILA RE S.PAULO SP",-23.5285847,-46.4928798
"185",2003,437,"Furto de Veículo","21/01/2003","A NOITE","Nao","R SAID AIACH, 0 PARAISO S.PAULO SP",-23.5773459,-46.645198
"186",2003,440,"Furto de Veículo","21/01/2003","A NOITE","Nao","R CARAVELAS, 178 VILA MARIANA S.PAULO SP",-23.5821454,-46.6484039
"187",2003,425,"Furto de Veículo","21/01/2003","A TARDE","Nao","AV JAGUARE, 249 JAGUARE S.PAULO SP",-23.5572118,-46.7454711
"188",2003,428,"Furto de Veículo","22/01/2003","DE MADRUGADA","Nao","R GUAVIRA, 116 VL ANTONIA S.PAULO SP",-23.5804809,-46.7698895
"189",2003,551,"Furto de Veículo","22/01/2003","DE MADRUGADA","Nao","R FUNCHAL, 65 V. OLIMPIA S.PAULO SP",-23.5933151,-46.6870895
"190",2003,278,"Furto de Veículo","22/01/2003","DE MADRUGADA","Nao","R ANNY, 1000 SAO JOAO CLIMACO S.PAULO SP",-23.619364,-46.5848714
"191",2003,432,"Furto de Veículo","22/01/2003","DE MADRUGADA","Nao","R FRANCISCO ROMAO, 95 JD BOA VISTA S.PAULO SP",-23.5830351,-46.7930932
"192",2003,599,"Furto de Veículo","21/01/2003","A NOITE","Nao","R SAO SERAPIAO, 99999 VILA RE S.PAULO SP",-23.526576,-46.4984695
"193",2003,602,"Furto de Veículo","22/01/2003","PELA MANHA","Nao","R DOS ECONOMISTAS, 99999 ENGENHEIRO GOULART S.PAULO SP",-23.5013895,-46.5178387
"194",2003,281,"Furto de Veículo","22/01/2003","DE MADRUGADA","Nao","R DRAVA, 590 MOINHO VELHO S.PAULO SP",-23.6123618,-46.6051676
"195",2003,645,"Furto de Veículo","22/01/2003","A TARDE","Nao","R GUARARAPES, 2064 BROOKLIN S.PAULO SP",-23.6025274,-46.694549
"196",2003,659,"Furto de Veículo","22/01/2003","A TARDE","Nao","R GEORGE OHM, 386 BROOKLIN S.PAULO SP",-23.6110738,-46.6926741
"197",2003,611,"Furto de Veículo","22/01/2003","A TARDE","Nao","R ITINGUCU, 2400 VILA RE S.PAULO SP",-23.5325213,-46.494688
"198",2003,610,"Furto de Veículo","22/01/2003","A TARDE","Nao","R PANGAUA, 121 VILA RE S.PAULO SP",-23.5303458,-46.4997391
"199",2003,458,"Furto de Veículo","22/01/2003","A TARDE","Nao","R AUREA, 0 VILA MARIANA S.PAULO SP",-23.5845514,-46.6467683
"200",2003,287,"Furto de Veículo","19/01/2003","PELA MANHA","Nao","R JOAO MOURA, 200 PINHEIROS S.PAULO SP",-23.5630694,-46.6757015
"201",2003,461,"Furto de Veículo","22/01/2003","A TARDE","Nao","AL DOS JURUPIS, 0 MOEMA S.PAULO SP",-23.6006063,-46.6562591
"202",2003,463,"Furto de Veículo","22/01/2003","A NOITE","Nao","R AFONSO DE FREITAS, 700 PARAISO S.PAULO SP",-23.576772,-46.6484825
"203",2003,458,"Furto de Veículo","22/01/2003","A NOITE","Nao","R EVA TERPINS, 60 P. CONTINENTAL S.PAULO SP",-23.5468208,-46.756248
"204",2003,459,"Furto de Veículo","22/01/2003","A NOITE","Nao","R EMILIA GALANTE SQUILACE, 228 JAGUARE S.PAULO SP",-23.5533717,-46.7512752
"205",2003,623,"Furto de Veículo","22/01/2003","A NOITE","Nao","R SAO FLORENCIO, 9999 VILA SALETE S.PAULO SP",-23.5182077,-46.5298989
"206",2003,291,"Furto de Veículo","22/01/2003","A NOITE","Nao","R AGOSTINHO GOMES, 2023 IPIRANGA S.PAULO SP",-23.5882531,-46.6038881
"207",2003,470,"Furto de Veículo","22/01/2003","A NOITE","Nao","R AUREA, 439 VILA MARIANA S.PAULO SP",-23.5881093,-46.6449773
"208",2003,461,"Furto de Veículo","22/01/2003","A NOITE","Nao","VIA RAPOSO TAVARES, 13 BUTANTA S.PAULO SP",-23.6220416,-46.6883582
"209",2003,627,"Furto de Veículo","23/01/2003","EM HORA INCERTA","Nao","R MARIA DE TOLEDO PIZA, 86 VL. DOMITILA S.PAULO SP",-23.5143922,-46.5090225
"210",2003,685,"Furto de Veículo","23/01/2003","A TARDE","Nao","R DR GERALDO CAMPOS MOREIRA, 240 BROOKLIN S.PAULO SP",-23.6008848,-46.6928488
"211",2003,692,"Furto de Veículo","23/01/2003","A TARDE","Nao","R PORTO UNIAO, 284 BROOKLIN S.PAULO SP",-23.6142209,-46.691004
"212",2003,694,"Furto de Veículo","23/01/2003","EM HORA INCERTA","Nao","R PROF VAHIA DE ABREU, 320 BROOKLIN S.PAULO SP",-23.6027147,-46.6776824
"213",2003,503,"Furto de Veículo","23/01/2003","A NOITE","Nao","R NAKAYA, 0 VILA MARIANA S.PAULO SP",-23.5862992,-46.6451601
"214",2003,651,"Furto de Veículo","23/01/2003","A NOITE","Nao","R ANTONIO ROBERTO DE ALMEIDA, 54 ENGENHEIRO GOULART S.PAULO SP",-23.5006151,-46.5209958
"215",2003,709,"Furto de Veículo","23/01/2003","A NOITE","Nao","R GUARARAPES, 495 BROOKLIN S.PAULO SP",-23.6110106,-46.6825191
"216",2003,621,"Furto de Veículo","22/01/2003","DE MADRUGADA","Nao","R FUNCHAL, 65 V. OLIMPIA S.PAULO SP",-23.5933151,-46.6870895
"217",2003,712,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R LOURENCO MARQUES, 200 VL. OLIMPIA S.PAULO SP",-23.5980344,-46.6855852
"218",2003,713,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R GUARARAPES, 0 BROOKLIN S.PAULO SP",-23.6139196,-46.6786313
"219",2003,358,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R AMADEU MENDES, 110 JD OURO BRANCO CAMPINAS SP",-22.9224768,-47.0367234
"220",2003,358,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R AMADEU MENDES, 110 JD OURO BRANCO CAMPINAS SP",-22.9224768,-47.0367234
"221",2003,359,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R AMADEU MENDES, 110 JD OURO BRANCO CAMPINAS SP",-22.9224768,-47.0367234
"222",2003,359,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R AMADEU MENDES, 110 JD OURO BRANCO CAMPINAS SP",-22.9224768,-47.0367234
"223",2003,506,"Furto de Veículo","24/01/2003","EM HORA INCERTA","Nao","R RIO GRANDE, 40 VILA MARIANA S.PAULO SP",-23.5852802,-46.6444522
"224",2003,510,"Furto de Veículo","24/01/2003","PELA MANHA","Nao","R CEL ARTUR GODOI, 7 VILA MARIANA S.PAULO SP",-23.5844315,-46.63963
"225",2003,737,"Furto de Veículo","24/01/2003","A TARDE","Nao","R IRAUNA, 246 V. OLIMPIA S.PAULO SP",-23.6067904,-46.6768054
"226",2003,524,"Furto de Veículo","24/01/2003","A NOITE","Nao","R MANOEL DA NOBREGA, 390 JD PAULISTA S.PAULO SP",-23.5707753,-46.6505903
"227",2003,537,"Furto de Veículo","25/01/2003","DE MADRUGADA","Nao","R HUMBERTO I, 968 VL MARIANA S.PAULO SP",-23.5882261,-46.6400635
"228",2003,538,"Furto de Veículo","25/01/2003","DE MADRUGADA","Nao","AV PEDRO ALVARES CABRAL, 1300 IBIRAPUERA S.PAULO SP",-23.5858839,-46.6563264
"229",2003,547,"Furto de Veículo","25/01/2003","A TARDE","Nao","R CEL LISBOA, 139 VILA MARIANA S.PAULO SP",-23.5916779,-46.6392009
"230",2003,550,"Furto de Veículo","24/01/2003","A NOITE","Nao","R ABILIO SOARES, 550 PARAISO24 S.PAULO SP",-23.5730476,-46.6419141
"231",2003,557,"Furto de Veículo","25/01/2003","PELA MANHA","Nao","R MAESTRO CALLIA, 275 VILA MARIANA S.PAULO SP",-23.5831396,-46.6457108
"232",2003,752,"Furto de Veículo","25/01/2003","A TARDE","Nao","R PORTO MARTINS, 200 BROOKLIN S.PAULO SP",-23.6038812,-46.690245
"233",2003,694,"Furto de Veículo","25/01/2003","A TARDE","Nao","R DOS CONTINENTES, 195 VILA RE S.PAULO SP",-23.5341126,-46.4890884
"234",2003,514,"Furto de Veículo","25/01/2003","A TARDE","Nao","R CAETANOPOLIS, 424 JAGUARE S.PAULO SP",-23.5467067,-46.7545132
"235",2003,571,"Furto de Veículo","25/01/2003","A TARDE","Nao","R REMANSO, 22 VL. MARIANA S.PAULO SP",-23.5805699,-46.6418284
"236",2003,701,"Furto de Veículo","25/01/2003","A NOITE","Nao","R WADIH HATTI, 517 VILA RE S.PAULO SP",-23.5281142,-46.4932002
"237",2003,666,"Furto de Veículo","26/01/2003","DE MADRUGADA","Nao","R CARDEAL ARCOVERDE, 0 PINHEIROS S.PAULO SP",-23.5529205,-46.6738504
"238",2003,667,"Furto de Veículo","26/01/2003","DE MADRUGADA","Nao","R CARDEAL ARCOVERDE, 0 PINHEIROS S.PAULO SP",-23.5529205,-46.6738504
"239",2003,711,"Furto de Veículo","26/01/2003","DE MADRUGADA","Nao","R ROSA MENDES, 71 VILA CONSTANCIA S.PAULO SP",-23.5100821,-46.5003746
"240",2003,713,"Furto de Veículo","26/01/2003","A TARDE","Nao","R NHATUMANI, 523 VILA RE S.PAULO SP",-23.5255443,-46.5006017
"241",2003,726,"Furto de Veículo","26/01/2003","A NOITE","Nao","R ANTONIO ROBERTO DE ALMEIDA, 99999 ENG. GOULART S.PAULO SP",-23.4993735,-46.5170765
"242",2003,729,"Furto de Veículo","25/01/2003","A TARDE","Nao","R DOS CONTINENTES, 195 VILA RE S.PAULO SP",-23.5341126,-46.4890884
"243",2003,731,"Furto de Veículo","26/01/2003","A NOITE","Nao","R DR JOSE DO AMARAL, 1500 JD TRES MARIAS S.PAULO SP",-23.5206741,-46.4972965
"244",2003,732,"Furto de Veículo","26/01/2003","A NOITE","Nao","R BARRA DA FIGUEIRA, 99999 VILA RIO BRANCO S.PAULO SP",-23.5096466,-46.4934485
"245",2003,789,"Furto de Veículo","27/01/2003","DE MADRUGADA","Nao","R FRANCISCO DIAS VELHO, 839 BROOKLIN S.PAULO SP",-23.6170218,-46.6904576
"246",2003,534,"Furto de Veículo","27/01/2003","DE MADRUGADA","Nao","R MESTRE JOSE ANTONIO, 37 RIO PEQUENO S.PAULO SP",-23.5682723,-46.7588234
"247",2003,348,"Furto de Veículo","27/01/2003","PELA MANHA","Nao","R FRANCISCO OLANDIM, 218 SAO JOAO CLIMACO S.PAULO SP",-23.6192612,-46.5859273
"248",2003,685,"Furto de Veículo","27/01/2003","PELA MANHA","Nao","R TABAPUA, 1142 ITAIM BIBI S.PAULO SP",-23.5846619,-46.6814879
"249",2003,610,"Furto de Veículo","24/01/2003","PELA MANHA","Nao","R VERGUEIRO, 1729 PARAISO S.PAULO SP",-23.5774561,-46.6404484
"250",2003,544,"Furto de Veículo","27/01/2003","A TARDE","Nao","AV CORIFEU DE AZEVEDO MARQUES, 5118 JAGUARE S.PAULO SP",-23.5545281,-46.7521123
"251",2003,546,"Furto de Veículo","27/01/2003","A TARDE","Nao","R SANTO EURILO, 195 JAGUARE S.PAULO SP",-23.5551151,-46.7420667
"252",2003,621,"Furto de Veículo","27/01/2003","A TARDE","Nao","R DO PARAISO, 139 PARAISO S.PAULO SP",-23.5728893,-46.6419923
"253",2003,624,"Furto de Veículo","27/01/2003","A TARDE","Nao","R TUTOIA, 454 PARAISO S.PAULO SP",-23.5747728,-46.6507492
"254",2003,761,"Furto de Veículo","27/01/2003","PELA MANHA","Nao","R ALVINOPOLIS, 99999 VILA MATILDE S.PAULO SP",-23.5318654,-46.5360216
"255",2003,765,"Furto de Veículo","27/01/2003","A NOITE","Nao","R ILHA DE CASTILHOS, 0 JARDIM POPULAR S.PAULO SP",-23.5170037,-46.5093557
"256",2003,768,"Furto de Veículo","27/01/2003","A NOITE","Nao","R DOS BOLIVIANOS, 341 VILA RIO BRANCO S.PAULO SP",-23.5112704,-46.4969384
"257",2003,558,"Furto de Veículo","28/01/2003","DE MADRUGADA","Nao","R TIAGEM, 55 JAGUARE S.PAULO SP",-23.549534,-46.7472662
"258",2003,559,"Furto de Veículo","28/01/2003","DE MADRUGADA","Nao","R TIAGEM, 55 JAGUARE S.PAULO SP",-23.549534,-46.7472662
"259",2003,708,"Furto de Veículo","28/01/2003","EM HORA INCERTA","Nao","R BRAS CARDOSO, 654 VILA NOVA CONCEICAO S.PAULO SP",-23.5926425,-46.6720052
"260",2003,564,"Furto de Veículo","28/01/2003","DE MADRUGADA","Nao","R ALARICO FRANCO CAIUBI, 283 JAGUARE S.PAULO SP",-23.5429393,-46.7460319
"261",2003,638,"Furto de Veículo","28/01/2003","PELA MANHA","Nao","R AFONSO DE FREITAS, 700 PARAISO S.PAULO SP",-23.576772,-46.6484825
"262",2003,568,"Furto de Veículo","28/01/2003","DE MADRUGADA","Nao","R SAO ROMAO, 175 JAGUARE S.PAULO SP",-23.5452951,-46.7498848
"263",2003,776,"Furto de Veículo","28/01/2003","PELA MANHA","Nao","PC GAL AZEVEDO COSTA, 64 VILA GRANADA S.PAULO SP",-23.5209903,-46.5130611
"264",2003,647,"Furto de Veículo","28/01/2003","PELA MANHA","Nao","R AUGUSTO DE FREITAS, 102 VILA MARIANA S.PAULO SP",-23.5827687,-46.6447532
"265",2003,575,"Furto de Veículo","27/01/2003","A TARDE","Nao","R SANTO EURILO, 195 JAGUARE S.PAULO SP",-23.5551151,-46.7420667
"266",2003,649,"Furto de Veículo","28/01/2003","A TARDE","Nao","PC TORONTO, 0 VILA MARIANA S.PAULO SP",-23.5781398,-46.645061
"267",2003,383,"Furto de Veículo","28/01/2003","A TARDE","Nao","ANITA TAGLIAFERRE, 0 HELIOPOLIS S.PAULO SP",-23.6086649,-46.5809131
"268",2003,661,"Furto de Veículo","28/01/2003","A NOITE","Nao","AL JOAQUIM EUGENIO DE LIMA, 0 JARDIM PAULISTA S.PAULO SP",-23.5628232,-46.6476206
"269",2003,855,"Furto de Veículo","29/01/2003","DE MADRUGADA","Nao","R ALVORADA, 1244 ITAIM BIBI S.PAULO SP",-23.5976114,-46.6827423
"270",2003,856,"Furto de Veículo","29/01/2003","DE MADRUGADA","Nao","R CANARIO, 0 MOEMA S.PAULO SP",-23.5969384,-46.662895
"271",2003,857,"Furto de Veículo","29/01/2003","DE MADRUGADA","Nao","R QUATA, 999 VL. OLIMPIA S.PAULO SP",-23.596148,-46.6827542
"272",2003,593,"Furto de Veículo","29/01/2003","PELA MANHA","Nao","R CATALUNHA, 175 JAGUARE S.PAULO SP",-23.5412654,-46.7436775
"273",2003,868,"Furto de Veículo","29/01/2003","PELA MANHA","Nao","R PROF JOSE LEITE E OITICICA, 125 BROOKLIN S.PAULO SP",-23.6215579,-46.6944247
"274",2003,886,"Furto de Veículo","29/01/2003","DE MADRUGADA","Nao","R ALVORADA, 1244 ITAIM BIBI S.PAULO SP",-23.5976114,-46.6827423
"275",2003,893,"Furto de Veículo","29/01/2003","A NOITE","Nao","R INDIANA, 900 BROOKLIN S.PAULO SP",-23.6094311,-46.6860329
"276",2003,694,"Furto de Veículo","29/01/2003","A NOITE","Nao","R CAP MACEDO, 371 VL CLEMENTINO S.PAULO SP",-23.5930642,-46.6432041
"277",2003,697,"Furto de Veículo","30/01/2003","DE MADRUGADA","Nao","R PAULA NEY, 0 VL MARIANA S.PAULO SP",-23.5758267,-46.6337683
"278",2003,696,"Furto de Veículo","30/01/2003","DE MADRUGADA","Nao","R DOS TUPINAMBAS, 209 CAMBUCI S.PAULO SP",-22.7520071,-47.3220134
"279",2003,822,"Furto de Veículo","30/01/2003","PELA MANHA","Nao","R AFRANIO, 39 VILA SILVIA S.PAULO SP",-23.4995817,-46.5006764
"280",2003,900,"Furto de Veículo","29/01/2003","EM HORA INCERTA","Nao","R GUARARAPES, 0 BROOKLIN S.PAULO SP",-23.6139196,-46.6786313
"281",2003,909,"Furto de Veículo","29/01/2003","EM HORA INCERTA","Nao","R TUIM, 0 MOEMA S.PAULO SP",-23.5979742,-46.666816
"282",2003,912,"Furto de Veículo","30/01/2003","PELA MANHA","Nao","R GOMES DE CARVALHO, 260 VILA OLIMPIA S.PAULO SP",-23.6010781,-46.676516
"283",2003,832,"Furto de Veículo","30/01/2003","A TARDE","Nao","R ABEL MOREIRA, 9 JD. DANFER S.PAULO SP",-23.5035413,-46.5026961
"284",2003,709,"Furto de Veículo","30/01/2003","A TARDE","Nao","R GANDAVO, 250 VILA CLEMENTINO S.PAULO SP",-23.5918857,-46.6418329
"285",2003,623,"Furto de Veículo","30/01/2003","A TARDE","Nao","AV NOSSA SENHORA DA ASSUNCAO, 675 JD BONFIGLIOLI S.PAULO SP",-23.5697371,-46.746128
"286",2003,839,"Furto de Veículo","30/01/2003","A TARDE","Nao","PC GAJE, 625 ENG.GOULART S.PAULO SP",-23.498971,-46.5194108
"287",2003,799,"Furto de Veículo","30/01/2003","A TARDE","Nao","AV BRIGADEIRO FARIA LIMA, 2012 JARDIM PAULISTANO S.PAULO SP",-23.5748092,-46.6884959
"288",2003,625,"Furto de Veículo","30/01/2003","A TARDE","Nao","AV PROF LINEU PRESTES, 1524 CIDADE UNIVERSITARIA S.PAULO SP",-23.5677607,-46.7314037
"289",2003,631,"Furto de Veículo","30/01/2003","A NOITE","Nao","AV LEAO MACHADO, 100 PQ CONTINENTAL S.PAULO SP",-23.5476401,-46.7569775
"290",2003,633,"Furto de Veículo","31/01/2003","DE MADRUGADA","Nao","AV DR CANDIDO MOTA FILHO, 183 JAGUARE S.PAULO SP",-23.5570566,-46.7515492
"291",2003,859,"Furto de Veículo","31/01/2003","A TARDE","Nao","R JOAO ANTONIO ANDRADE, 311 PQ BOTURUSSU S.PAULO SP",-23.5047317,-46.481882
"292",2003,423,"Furto de Veículo","31/01/2003","A TARDE","Nao","R ALM LOBO, 100 IPIRANGA S.PAULO SP",-23.5909109,-46.6078823
"293",2003,840,"Furto de Veículo","31/01/2003","A TARDE","Nao","R MARIANA CORREIA, 311 ITAIM BIBI S.PAULO SP",-23.572474,-46.6852709
"294",2003,647,"Furto de Veículo","31/01/2003","A NOITE","Nao","AV PROF LINEU PRESTES, 50 CIDADE UNIVERSITARIA S.PAULO SP",-23.5649897,-46.740635
"295",2003,952,"Furto de Veículo","31/01/2003","EM HORA INCERTA","Nao","R CASA DO ATOR, 150 VILA OLIMPIA S.PAULO SP",-23.6005715,-46.6753021
"296",2003,426,"Furto de Veículo","31/01/2003","A TARDE","Nao","R SALVADOR PIRES DE LIMA, 400 SACOMA S.PAULO SP",-23.6139403,-46.5968801
"297",2003,748,"Furto de Veículo","31/01/2003","A TARDE","Nao","R HUMBERTO I, 521 VILA MARIANA S.PAULO SP",-23.5846412,-46.642128
"298",2003,650,"Furto de Veículo","31/01/2003","A NOITE","Nao","AV DR CANDIDO MOTA FILHO, 0 JAGUARE S.PAULO SP",-23.5570723,-46.749708
"299",2003,749,"Furto de Veículo","31/01/2003","A NOITE","Nao","AL DOS JURUPIS, 284 MOEMA S.PAULO SP",-23.6022697,-46.6581355
"300",2003,960,"Furto de Veículo","31/01/2003","EM HORA INCERTA","Nao","R MARQUES DE CASCAIS, 40 BROOKLIN S.PAULO SP",-23.6039862,-46.683461
"301",2003,882,"Furto de Veículo","31/01/2003","A NOITE","Nao","AV JAIME TORRES, 99999 JD. POPULAR S.PAULO SP",-23.516321,-46.5058418
"302",2003,886,"Furto de Veículo","01/02/2003","PELA MANHA","Nao","R DOMINGOS MENEZES, 168 VL.LIBANEZA S.PAULO SP",-23.5071684,-46.5064403
"303",2003,755,"Furto de Veículo","31/01/2003","A NOITE","Nao","R RIO GRANDE, 454 VILA MARIANA S.PAULO SP",-23.5885235,-46.6423201
"304",2003,889,"Furto de Veículo","01/02/2003","DE MADRUGADA","Nao","R PAPIRO DO EGITO, 200 UNIAO DE VILA NOVA S.PAULO SP",-23.4918503,-46.4556695
"305",2003,756,"Furto de Veículo","01/02/2003","PELA MANHA","Nao","AL SARUTAIA, 186 JD PAULISTA S.PAULO SP",-23.5697864,-46.6536004
"306",2003,430,"Furto de Veículo","01/02/2003","PELA MANHA","Nao","R ELBA, 140 MOINHO VELHO S.PAULO SP",-23.6084855,-46.6020642
"307",2003,892,"Furto de Veículo","01/02/2003","EM HORA INCERTA","Nao","R JOSE GARCIA TERRA, 86 JARDIM 3 MARIAS S.PAULO SP",-23.5168761,-46.4971552
"308",2003,661,"Furto de Veículo","01/02/2003","PELA MANHA","Nao","R NANUQUE, 115 VL LEOPOLDINA S.PAULO SP",-23.5291463,-46.7286207
"309",2003,868,"Furto de Veículo","01/02/2003","A NOITE","Nao","R DR JOAO CLIMACO PEREIRA, 40 ITAIM BIBI S.PAULO SP",-23.589564,-46.673317
"310",2003,674,"Furto de Veículo","02/02/2003","DE MADRUGADA","Nao","R ALARICO FRANCO CAIUBI, 430 JAGUARE S.PAULO SP",-23.5440237,-46.7469376
"311",2003,770,"Furto de Veículo","02/02/2003","DE MADRUGADA","Nao","R MAESTRO CALLIA, 294 VILA MARIANA S.PAULO SP",-23.5832253,-46.6454946
"312",2003,917,"Furto de Veículo","02/02/2003","PELA MANHA","Nao","R BARCARENA, 16 VILA SILVIA S.PAULO SP",-23.4973589,-46.5134222
"313",2003,772,"Furto de Veículo","02/02/2003","PELA MANHA","Nao","AV PEDRO ALVARES CABRAL, 1301 PQ DO IBIRAPUERA S.PAULO SP",-23.5874162,-46.6576336
"314",2003,777,"Furto de Veículo","23/11/2002","PELA MANHA","Nao","AV ALVARO RAMOS, 1140 BELENZINHO S.PAULO SP",-23.5468978,-46.5841867
"315",2003,927,"Furto de Veículo","02/02/2003","A TARDE","Nao","R FLOR DE CABOCLO, 99999 PARQUE GUARANI S.PAULO SP",-23.5175571,-46.4581584
"316",2003,883,"Furto de Veículo","02/02/2003","A TARDE","Nao","R GAL SAMPAIO, 58 PARQUE IBIRAPUERA S.PAULO SP",-23.5800585,-46.6619146
"317",2003,785,"Furto de Veículo","03/02/2003","DE MADRUGADA","Nao","AV INDIANOPOLIS, 0 IBIRAPUERA S.PAULO SP",-23.6004333,-46.65855
"318",2003,693,"Furto de Veículo","03/02/2003","DE MADRUGADA","Nao","R ANTONIO MACUCO ALVES, 43 BUTANTA S.PAULO SP",-23.5726989,-46.7621988
"319",2003,694,"Furto de Veículo","03/02/2003","DE MADRUGADA","Nao","EST DAS CACHOEIRAS, 250 JAGUARE S.PAULO SP",-23.5134165,-46.7442249
"320",2003,699,"Furto de Veículo","03/02/2003","PELA MANHA","Nao","R BARRA LONGA, 64 JAGUARE S.PAULO SP",-23.5425587,-46.7516502
"321",2003,791,"Furto de Veículo","23/01/2003","PELA MANHA","Nao","R TOMAS CARVALHAL, 598 PARAISO S.PAULO SP",-23.5770512,-46.6470196
"322",2003,1026,"Furto de Veículo","03/02/2003","PELA MANHA","Nao","R FLORIDA, 400 BROOKLIN S.PAULO SP",-23.6149716,-46.684106
"323",2003,1029,"Furto de Veículo","24/01/2003","DE MADRUGADA","Nao","R GUARARAPES, 0 BROOKLIN S.PAULO SP",-23.6139196,-46.6786313
"324",2003,898,"Furto de Veículo","18/01/2003","A NOITE","Nao","R BANDEIRA PAULISTA, 0 ITAIM BIBI S.PAULO SP",-23.5796402,-46.6776023
"325",2003,809,"Furto de Veículo","03/02/2003","A NOITE","Nao","R SAO PAULINO, 248 VILA MARIANA S.PAULO SP",-23.5896494,-46.6462996
"326",2003,723,"Furto de Veículo","03/02/2003","A NOITE","Nao","R EULO MARONI, 170 JAGUARE S.PAULO SP",-23.5513203,-46.7471634
"327",2003,1050,"Furto de Veículo","04/02/2003","EM HORA INCERTA","Nao","AL JAUAPERI, 972 BROOKLIN S.PAULO SP",-23.6049292,-46.6673649
"328",2003,916,"Furto de Veículo","04/02/2003","PELA MANHA","Nao","AV JACUTINGA, 607 MOEMA S.PAULO SP",-23.6035064,-46.664971
"329",2003,823,"Furto de Veículo","04/02/2003","PELA MANHA","Nao","R BAGE, 100 VILA MARIANA S.PAULO SP",-23.5837271,-46.6454096
"330",2003,1054,"Furto de Veículo","04/02/2003","EM HORA INCERTA","Nao","AV IBIJAU, 200 MOEMA S.PAULO SP",-23.6051834,-46.6667665
"331",2003,828,"Furto de Veículo","04/02/2003","PELA MANHA","Nao","AV BERNARDINO DE CAMPOS, 98 PARAISO S.PAULO SP",-23.5724141,-46.6436974
